symbol,close,med_turnover_cr,days
BSE,3409.8,1774.4314506599999,15
HDFCBANK,712.1,1536.670872,15
RELIANCE,1322.0,1266.2193835,15
ICICIBANK,1423.2,1189.53266831,15
NETWEB,5193.0,1044.4450661699998,15
INFY,1130.0,941.59200454,15
ETERNAL,322.75,899.220832,15
BHARTIARTL,1840.0,866.01110341,15
DHOOTTRANS,1615.7,843.848875275,15
MCX,3275.4,804.6060168,15
SBIN,1016.1,685.24291731,15
HINDCOPPER,521.65,658.6264693649999,15
LENSKART,684.9,591.0146558399999,15
GROWW,194.0,579.7617372359999,15
M&M,3170.0,575.28828,15
MILKYMIST,252.43,570.7477626330001,14
PAYTM,1659.5,570.0297345,15
WELCORP,2590.6,569.9683087,15
HSCL,671.05,534.41010183,15
LALITHAA,306.7,528.476385279,10
TCS,2304.0,517.60995952,15
LT,3964.1,515.2726816,15
DIXON,14240.0,499.42528,15
BAJFINANCE,1060.5,491.8200448900001,15
AXISBANK,1273.0,485.0907803,15
TATASTEEL,188.79,481.2726882,15
SILVERBEES,222.78,464.811171326,15
CUPID,283.15,452.61418125600005,15
GOLDBEES,127.17,445.23601937399997,15
KALYANKJIL,598.8,444.5716971299999,15
LAURUSLABS,1840.0,422.313432,15
ATHERENERG,1584.0,411.85137618,15
IFCI,101.38,411.12248265,15
KOTAKBANK,424.5,407.81339456000006,15
KAYNES,3598.0,387.399516,15
SAIL,196.8,382.3520187,15
HFCL,226.27,382.14683291499995,13
BEL,405.35,375.7824808,15
GVT&D,4306.3,375.18001568999995,15
SHRIRAMFIN,1041.0,373.85998268000003,15
DIVISLAB,9100.0,372.136718,15
MARUTI,12694.0,371.1960384,15
ITC,264.1,369.097576155,15
GRASIM,3322.0,367.08549586,15
ADANIENSOL,1409.6,360.14944669,15
MEESHO,209.0,355.11175313599995,15
ADANIPOWER,207.2,348.701496248,15
SWIGGY,276.1,344.49708275,15
HINDZINC,601.0,338.8016193,15
TMCV,458.2,335.49054054,15
COFORGE,1972.8,334.65232898,15
LICI,415.35,311.9635156,15
COALINDIA,415.35,299.17969471,15
VAML,437.75,289.64033389499997,15
INDIGO,4977.0,289.594116,15
PFC,355.6,288.84182964,15
POLYCAB,8300.0,284.9825168,15
ONGC,234.65,283.403649875,15
ADANIENT,2938.0,283.10842492,15
BALRAMCHIN,690.6,282.681653155,15
ADANIPORTS,1707.3,281.8156704,15
HINDALCO,1011.0,280.49316416,15
HAL,4856.0,277.20182,15
EICHERMOT,7630.5,274.8763962,15
LIQUIDBEES,1000.0,273.50046496799996,15
TECHM,1596.9,266.88133485,15
TVSMOTOR,4133.1,265.04037558999994,15
PINELABS,166.37,264.658569733,15
HEROMOTOCO,5300.0,264.43618,15
POWERINDIA,31650.0,264.097095,15
SOLARINDS,21445.0,262.4154,15
ULTRACEMCO,11408.0,260.694626,15
BAJAJ-AUTO,11919.0,259.462245,15
VEDL,272.1,256.4643688,15
MOREPENLAB,113.74,255.90119478000003,15
TMPV,311.5,253.687012,15
BHEL,431.1,251.52363799500003,15
ZEEL,91.61,250.73880380999998,15
APOLLOHOSP,8650.0,244.9442495,15
CUMMINSIND,5035.0,243.6058875,15
NTPC,332.5,242.00883245,15
NESTLEIND,1410.5,241.733676,15
SUNPHARMA,1899.0,240.57758823000003,15
MUTHOOTFIN,2913.8,238.54475055,15
TITAN,5020.0,235.761775,15
OFSS,12058.0,229.9224141,15
ASHOKLEY,169.0,228.3169889,15
JIOFIN,239.5,227.08746722000004,15
HCLTECH,1293.4,224.37236736,15
CHENNPETRO,1452.2,223.14456072,15
PERSISTENT,5643.0,222.208466,15
INDOMIM,971.5,211.9809794,15
HINDUNILVR,1973.4,210.491184,15
RATNAVEER,304.75,209.328315258,15
MOLBIO,1160.5,207.63860974,15
POWERGRID,266.0,207.44971945999998,15
DATAPATTNS,4585.0,207.1211823,15
APARINDS,17421.0,205.2414656,15
BDL,1255.0,203.6331541,15
HDFCAMC,2458.3,202.19977003999998,15
BHARATFORG,1956.0,200.31236891999998,15
POLICYBZR,1836.0,195.93520571999997,15
DLF,681.9,193.95433827,15
LIQUIDCASE,115.8,192.544982982,15
CGPOWER,891.0,192.4345269,15
JSWSTEEL,1325.0,187.40647751,15
SUZLON,45.35,185.89283145,15
TFCILTD,143.26,183.540166426,15
LICHSGFIN,562.05,181.30291576,15
RRKABEL,2454.1,179.58390548999998,15
KEI,4850.0,179.501385,15
LODHA,1222.0,177.468874,15
VBL,407.6,177.21766156,15
RECLTD,318.7,175.991854,15
BANKBARODA,239.0,174.11218001,15
MAXHEALTH,984.8,165.53584318,15
MOTHERSON,160.7,165.2711775,15
LUPIN,2110.0,164.9598606,15
TRENT,2853.0,164.7302229,15
NATIONALUM,374.1,164.566454,15
SHIPROCKET,135.92,159.75434952799998,13
APOLLO,388.9,158.71501400500003,15
OLAELEC,38.2,156.56425939,15
INDUSTOWER,376.8,156.21077295,15
PARAS,1414.9,156.10421508,15
REDINGTON,371.3,155.7315801,15
FEDERALBNK,343.0,155.59296536000002,15
TATAPOWER,368.0,155.00855956,15
URBANCO,181.09,153.633520524,15
CANBK,125.5,152.3706042,15
HYUNDAI,2205.0,152.0580011,15
NAUKRI,1319.8,151.5315512,15
VIYASH,265.85,151.39016707000002,15
ICICIAMC,2970.9,151.175996,15
BPCL,315.7,151.103227825,15
CHOLAFIN,1839.0,149.59236032,15
CDSL,1394.6,148.87694479,15
NAM-INDIA,1159.9,148.27131401000003,15
UNIONBANK,187.22,148.099126626,15
MANAPPURAM,339.7,147.68649503999998,15
ADANIGREEN,1301.3,145.4451552,15
TORNTPHARM,4857.0,143.94828,15
NMDC,84.7,143.432267125,15
TDPOWERSYS,740.1,141.48543794,15
BOSCHLTD,46820.0,141.355445,15
CYIENT,1101.8,139.20555365,15
SONACOMS,789.0,138.2700475,15
IIFL,651.15,138.002061285,15
BRITANNIA,5101.5,136.9281018,15
HINDPETRO,356.5,136.133567875,15
SBICARD,658.25,136.1152604,15
HDFCLIFE,546.4,135.6285752,15
BALUFORGE,574.1,135.60044304,15
VOGL,38.02,135.02448059799997,15
AMBER,7474.0,132.3387975,15
MAZDOCK,2475.0,131.61087834,15
APLAPOLLO,2250.0,130.98142359000002,15
ASTERDM,785.75,130.64244456,15
ZYDUSLIFE,1120.0,129.59446435,15
PTCIL,23830.0,127.8171105,15
MANIPALHOS,725.2,127.25787851999998,15
GLENMARK,2437.2,126.943134,15
PNB,117.0,126.42286952,15
ASIANPAINT,2527.3,125.88125328,15
PWL,126.42,124.23820316399998,15
BLEL,453.15,123.93494325,13
ANGELONE,299.8,123.90383935,15
WIPRO,176.4,123.79993225,15
AVALON,2196.6,123.221736,15
DRREDDY,1151.0,122.9264685,15
LTM,4554.0,122.5995,15
SBILIFE,1775.0,122.5718406,15
ABB,7410.0,121.826205,15
AUROPHARMA,1653.1,121.62473783999998,15
SUNSHINE,441.45,121.22424481499999,9
NIFTYBEES,273.27,120.78094230399999,15
TATSILV,22.62,117.80527644000001,15
WAAREEENER,2635.0,117.4819191,15
MARICO,815.15,116.176215,15
MRPL,174.83,115.63237856300002,15
WABAG,2005.3,114.09447075,15
SIEMENS,3977.0,114.0720597,15
MAHABANK,85.95,112.714938,15
YESBANK,22.5,112.574977158,15
GODREJCP,878.0,112.175298,15
INDUSINDBK,1008.5,111.99398457999999,15
BAJAJHIND,21.86,111.619914153,15
SYRMA,1457.3,110.77458417999999,15
NYKAA,332.5,110.25094961999999,15
KFINTECH,928.9,108.85172445,15
DMART,3770.0,108.8022,15
ICICIGI,1510.0,108.4954,15
LTF,314.0,107.89718920499999,15
VMM,106.14,107.76490074000002,15
IDFCFIRSTB,86.71,106.96179112,15
IOC,137.6,106.7064358,15
AZAD,2777.3,106.66292376,15
BAJAJFINSV,1970.0,105.8574312,15
GAIL,173.4,105.48583125,15
RADICO,4494.0,104.83354,15
GLAND,2932.4,104.76893967999999,15
CIPLA,1385.0,104.3035455,15
TATACONSUM,1010.0,104.099589,15
PIDILITIND,1629.5,104.077186,15
JINDALSTEL,1165.0,104.0406745,15
ENRIN,3115.7,103.95016758,15
SHADOWFAX,259.55,103.6910514,15
SHILPAMED,964.15,103.50093077,15
CROMPTON,232.4,103.27061192000001,15
LEAPIND,150.26,102.95301668,15
ABCAPITAL,404.9,101.77811903,15
COCHINSHIP,1499.1,101.0490525,15
UPL,582.15,100.718644725,15
SBIFUNDS,562.1,100.64038606,15
NAVINFLUOR,8557.5,100.2589302,15
GOLDIETF,131.8,99.427964979,15
CGCL,279.9,99.37291248000001,15
AUBANK,1065.0,98.90648286,15
VOLTAS,1170.0,98.0894684,15
HAPPSTMNDS,354.0,98.0734932,15
MOTILALOFS,1037.0,97.7159624,15
FORCEMOT,17500.0,96.879956,15
LGEINDIA,1640.7,96.36605992,15
MPHASIS,2422.0,96.226121,15
GESHIP,1369.7,96.21456664,15
SAMMAANCAP,158.39,95.67024223,15
CARTRADE,3000.2,94.67161101999999,15
CAMS,748.8,94.33676177000001,15
WOCKPHARMA,2088.7,93.84152021999999,15
WELSPUNLIV,208.51,93.539544616,15
GENUSPOWER,337.8,92.85220944000001,15
UNITDSPR,1471.7,92.528874,15
KTKBANK,340.1,92.306550925,15
EXIDEIND,424.35,91.95371555,15
EPL,247.1,91.87803163,15
GMRAIRPORT,97.45,90.983643927,15
JYOTICNC,1003.9,90.82859264000001,15
INOXWIND,74.4,90.3930984,15
BIOCON,397.4,89.93046827,15
GRSE,2533.2,89.9206805,15
CPPLUS,3704.6,88.7607945,15
AMBUJACEM,405.0,88.69227912000001,15
LIQUID1,1121.43,88.67152267399999,15
NEULANDLAB,22660.0,88.5705216,15
VISL,35.39,88.56373440000002,15
FINCABLES,1220.2,88.55894558000001,15
UJJIVANSFB,64.43,87.7862341,15
PRESTIGE,1587.0,86.4162754,15
PIRAMALFIN,2225.0,86.22981584,15
PAGEIND,36300.0,85.85675,15
UNOMINDA,1249.7,85.7160096,15
GODREJPROP,1982.0,85.20647259,15
AEGISLOG,1270.2,84.5908743,15
BANDHANBNK,164.95,84.19852224,15
KWIL,42.12,83.27157336,15
PREMIERENE,1002.0,82.7532,15
FMGOETZE,501.45,82.53631405499999,15
KIRLOSENG,2201.9,82.43381713000001,15
BELRISE,236.86,81.340780911,15
INDHOTEL,720.0,81.074406,15
HEG,728.25,80.95945435499999,15
HAVELLS,1154.0,80.9343143,15
TATATECH,800.0,80.66833038,15
RBLBANK,414.35,80.52481134000001,15
RVNL,212.49,80.07027627299999,15
