symbol,close,med_turnover_cr,days
BSE,3384.0,1598.87115168,20
HDFCBANK,708.25,1537.58443068,20
RELIANCE,1257.5,1267.58013211,20
ICICIBANK,1379.3,1202.157480955,20
NETWEB,5027.0,958.63627305,20
INFY,1037.7,930.883521825,20
BHARTIARTL,1831.1,859.267341045,20
MCX,3276.0,746.77036359,20
ETERNAL,323.5,720.38463401,20
SBIN,995.7,711.81889185,20
DHOOTTRANS,1728.7,655.31534806,20
HINDCOPPER,514.5,602.5944541875,20
M&M,3107.0,555.352866,20
LENSKART,681.75,537.650405435,20
TCS,2200.8,535.2829954599999,20
PAYTM,1807.5,528.5279287000001,20
DIXON,13425.0,522.8270175,20
ATHERENERG,1656.0,508.94393958,20
LT,3930.7,508.91010665,20
GROWW,200.24,507.0158234705,20
AXISBANK,1246.0,501.13113435,20
IFCI,82.29,495.17955236800003,20
BAJFINANCE,1034.5,479.75666304500004,20
TATASTEEL,183.0,470.36709704,20
MILKYMIST,292.77,463.721990963,19
SWIGGY,278.2,455.03521317999997,20
KALYANKJIL,601.15,431.0232261725,20
SILVERBEES,216.72,427.9982215225,20
MARUTI,12400.0,416.90365440000005,20
KOTAKBANK,419.0,416.13726390500005,20
LALITHAA,338.6,410.44533619000003,15
DIVISLAB,9322.0,408.603724,20
LAURUSLABS,1969.0,382.410001515,20
HFCL,226.27,382.14683291499995,13
KAYNES,3505.0,377.4877722,20
CUPID,280.0,377.3948347095,20
GVT&D,4548.1,369.40565884499995,20
SAIL,179.0,366.97391806,20
BEL,404.35,364.40836415,20
WELCORP,2676.6,358.766120095,20
MEESHO,217.08,358.361645809,20
ADANIPOWER,209.97,357.0094242985,20
COFORGE,1846.5,354.48725150999996,20
GRASIM,3281.9,354.19763493,20
HINDZINC,576.45,353.84750628,20
SHRIRAMFIN,1028.6,337.23659640999995,20
ITC,259.85,332.69411352500003,20
GOLDBEES,125.12,324.561394549,20
ADANIENSOL,1373.0,323.18806271999995,20
HAL,4905.0,322.38559212,20
COALINDIA,426.4,306.82531605500003,20
TMCV,434.55,304.641194295,20
ADANIENT,3060.0,300.5676386,20
HINDALCO,981.5,296.34624778,20
LICI,404.1,296.125443565,20
TEMPSENS,584.8,293.05210433499997,11
HSCL,664.9,289.3301636,20
POLYCAB,8241.0,288.7079458,20
ADANIPORTS,1764.6,288.67746848999997,20
EICHERMOT,7530.0,287.07030810000003,20
ONGC,232.5,283.44567816250003,20
VAML,421.75,278.45892425249997,20
PFC,353.45,273.16249890999995,20
PINELABS,202.17,271.9109840695,20
LIQUIDBEES,1000.0,268.04878248399996,20
DATAPATTNS,4829.2,268.04270715999996,20
SOLARINDS,22290.0,267.93565875,20
ULTRACEMCO,11000.0,266.9456971,20
TECHM,1541.0,265.07455912499995,20
SUNPHARMA,1840.0,263.20009952,20
HEROMOTOCO,5221.5,258.583403,20
POWERINDIA,31435.0,258.4223555,20
HCLTECH,1206.1,257.89455059,20
BAJAJ-AUTO,11678.0,255.0267909,20
INDIGO,4973.0,255.01196425,20
TVSMOTOR,4125.0,254.63957253,20
APOLLOHOSP,8836.0,251.7479545,20
BHEL,431.0,248.5039731225,20
BALRAMCHIN,691.4,247.1263539075,20
NTPC,333.4,241.81096235,20
JIOFIN,229.9,231.6265768375,20
MOREPENLAB,115.78,231.44679214500002,20
MVELECTRO,841.7,231.37494049000003,20
CHENNPETRO,1572.9,229.83542255999998,20
TMPV,301.1,228.55144754000003,20
MUTHOOTFIN,2792.1,228.350332025,20
VEDL,263.7,227.23801600000002,20
TITAN,5009.5,225.76740135,20
HINDUNILVR,1927.0,225.70997774,20
CUMMINSIND,5070.0,225.30589774999999,20
PERSISTENT,5516.0,223.283416,20
KEI,4578.0,222.75944395,20
OFSS,11763.0,222.3252417,20
MOLBIO,1438.2,218.56111745,20
ASHOKLEY,163.75,217.98811846,20
POWERGRID,269.1,209.68758233,20
APARINDS,17500.0,199.8752928,20
VBL,416.5,199.20600291250003,20
POLICYBZR,1797.3,199.17210075999998,20
INDOMIM,1018.2,198.8135663525,20
ZEEL,79.36,198.273049453,20
CGPOWER,909.0,194.61223554,20
BHARATFORG,1944.9,190.71146631,20
SUZLON,44.12,189.498353625,20
LIQUIDCASE,115.91,188.5139889435,20
AUGMONT,886.15,184.70450993000003,10
MAXHEALTH,1037.7,183.816999555,20
NATIONALUM,361.0,183.7496509275,20
JSWSTEEL,1265.0,183.466452605,20
DLF,644.5,181.083607385,20
BANKBARODA,238.13,180.469048805,20
LODHA,1116.9,179.72773610000002,20
HDFCAMC,2403.9,178.4812813,20
NESTLEIND,1383.3,173.910878035,20
RATNAVEER,288.3,170.25788511500002,20
APOLLO,422.25,169.31338716,20
BDL,1190.0,168.78623489,20
MOTHERSON,164.45,168.05704944000001,20
TRENT,2802.4,167.24584245,20
PARAS,1435.6,167.18643953999998,20
HDFCLIFE,530.0,160.350626235,20
INDUSTOWER,388.0,159.252647315,20
CHOLAFIN,1845.9,158.99436958,20
LICHSGFIN,562.9,158.97858195999999,20
SHIPROCKET,133.99,158.297271187,18
REDINGTON,393.7,158.01698569,20
RRKABEL,2424.4,156.04884962,20
MANAPPURAM,329.0,155.89621565,20
FEDERALBNK,344.5,155.064195455,20
LUPIN,2095.0,154.45219872,20
TATAPOWER,364.65,153.18227128750001,20
RECLTD,312.7,151.90109978,20
BPCL,304.5,148.052539275,20
PWL,136.1,145.76414587,20
CDSL,1360.0,145.196484395,20
HYUNDAI,2174.0,144.69797075,20
UNIONBANK,178.1,144.27403297799998,20
CANBK,124.0,142.982045181,20
MRPL,175.86,142.809547839,20
ADANIGREEN,1281.3,142.62350967999998,20
WOCKPHARMA,2179.4,142.22035671999998,20
IIFL,600.6,141.7159564425,20
NAUKRI,1250.8,141.2926156,20
BOSCHLTD,48385.0,140.9087275,20
NMDC,82.4,138.79398738449999,20
SBICARD,655.2,138.1044702575,20
NAM-INDIA,1189.6,137.38261341,20
