symbol,close,med_turnover_cr,days
BSE,3328.0,1599.69540976,9
HDFCBANK,711.0,1295.3634561,9
DHOOTTRANS,1499.85,1293.401293775,9
NETWEB,5272.2,1282.77917135,9
ICICIBANK,1443.0,1135.7768352300002,9
MCX,3273.0,962.8705641,9
ETERNAL,328.5,961.9523986,9
RELIANCE,1282.2,953.16333366,9
INFY,1110.8,929.0695128,9
HINDCOPPER,536.3,877.9320965700001,9
BHARTIARTL,1878.3,866.01110341,9
PAYTM,1679.0,774.7320338,9
SBIN,1042.9,685.24291731,9
DIXON,14711.0,678.2518918,9
MILKYMIST,217.31,603.0825952155001,8
LENSKART,640.6,591.0146558399999,9
WELCORP,2405.8,581.8467777,9
GROWW,196.84,579.7617372359999,9
CUPID,276.65,549.9653438949999,9
LALITHAA,246.23,546.7935347944999,4
DATAPATTNS,4666.7,544.40646498,9
HSCL,674.35,534.41010183,9
LT,4027.0,515.2726816,9
TCS,2248.4,470.5954704,9
GOLDBEES,130.05,470.237251608,9
M&M,3330.0,469.3148376,9
AXISBANK,1256.0,467.0334768,9
SILVERBEES,226.37,464.811171326,9
TATASTEEL,186.8,459.46150588,9
GRASIM,3258.0,430.47834225,9
LICI,413.95,424.88255985,9
KOTAKBANK,424.2,407.81339456000006,9
GVT&D,4407.8,401.9967256,9
MOLBIO,1144.15,400.074932565,9
KALYANKJIL,629.3,392.85854592000004,9
KAYNES,4018.8,387.399516,9
BEL,411.0,376.3119699,9
IFCI,84.27,375.837256152,9
HINDZINC,610.1,368.89339326,9
ADANIENSOL,1617.0,360.14944669,9
MEESHO,207.64,355.11175313599995,9
BAJFINANCE,1083.0,350.9841545,9
HFCL,245.84,338.939758638,9
HINDALCO,1024.0,321.58395004,9
BLEL,469.85,318.40605019500003,7
HAL,4899.0,317.511414,9
ITC,269.0,316.013243175,9
SHIPROCKET,132.09,311.584174422,7
ATHERENERG,1495.3,310.52674345,9
PARAS,1454.8,308.87276794,9
TMCV,473.1,308.5269367,9
MARUTI,13440.0,305.1460315,9
COFORGE,1901.8,304.95198,9
LIQUIDBEES,1000.0,304.206757902,9
SWIGGY,284.7,301.97759410500004,9
VAML,454.45,296.88090488,9
SHRIRAMFIN,1101.0,296.24583656000004,9
LAURUSLABS,1929.4,295.30087399,9
ADANIPOWER,215.0,294.20468838700003,9
CUMMINSIND,5190.0,287.384832,9
SUNPHARMA,1913.3,283.82913872,9
ONGC,232.0,283.7033784,9
BALRAMCHIN,649.95,282.681653155,9
ADANIENT,3169.0,280.699461,9
PFC,355.85,278.09757446,9
BDL,1348.6,275.8692243,9
POWERINDIA,33880.0,270.987336,9
TMPV,316.0,268.6599876,9
MUTHOOTFIN,3085.0,268.1528916,9
TECHM,1585.0,266.88133485,9
BAJAJ-AUTO,11720.0,259.29072,9
BAJAJHIND,21.11,258.31269353199997,9
VEDL,281.0,257.9843112,9
ZEEL,103.98,257.25681402000004,9
SAIL,193.0,254.769565806,9
JSWSTEEL,1337.5,254.0905344,9
EICHERMOT,8100.0,253.139229,9
NESTLEIND,1450.0,252.995379,9
POLYCAB,9079.0,246.5985625,9
APOLLOHOSP,8800.0,244.9442495,9
ULTRACEMCO,11717.0,243.6304093,9
HEROMOTOCO,5550.0,243.2348772,9
KWIL,46.35,241.699893864,9
COALINDIA,400.0,241.20812,9
APARINDS,17900.0,237.3457788,9
RATNAVEER,294.89,236.13400145999998,9
TVSMOTOR,4409.8,233.034776,9
CHENNPETRO,1352.4,223.14456072,9
NTPC,330.9,222.180344,9
PINELABS,169.67,221.883164048,9
ADANIPORTS,1714.0,221.44311607000003,9
OFSS,11855.0,221.406351,9
POLICYBZR,1837.9,221.3635929,9
JIOFIN,238.1,215.71638454,9
DIVISLAB,9060.0,213.75839635,9
TFCILTD,141.84,212.69471563,9
INDOMIM,877.5,211.9809794,9
HINDUNILVR,2009.0,206.38399086,9
PERSISTENT,5654.0,202.6045125,9
INDIGO,5189.0,196.6248355,9
SOLARINDS,20580.0,195.784974,9
BHEL,433.95,194.01342,9
HCLTECH,1282.0,193.34870075,9
TITAN,5139.3,192.58467,9
TDPOWERSYS,740.6,189.03696504,9
ZAGGLE,189.43,186.646560784,9
POWERGRID,264.9,186.15421464000002,9
HDFCAMC,2575.0,184.80105,9
MOTILALOFS,1038.1,183.401559,9
AMBER,7701.0,183.1730838,9
BHARATFORG,2050.0,181.1105637,9
RECLTD,320.9,175.991854,9
MANAPPURAM,348.0,175.572276615,9
ASHOKLEY,177.4,174.36131046,9
KEI,5536.0,173.89619856000002,9
VIYASH,259.5,169.3549302,9
DLF,676.15,168.2128765,9
BALUFORGE,632.9,166.93518047999999,9
MAXHEALTH,1009.0,165.53584318,9
MOTHERSON,166.0,165.2711775,9
LUPIN,2158.1,164.9598606,9
LIQUIDCASE,115.65,161.561287974,9
APOLLO,386.35,160.627291825,9
NMDC,85.72,159.717967021,9
VBL,418.75,159.3419176,9
MOREPENLAB,96.7,158.88562504200002,9
LODHA,1246.3,158.76112824,9
AVALON,2256.6,157.41694408,9
SONACOMS,819.0,156.8362068,9
INDUSTOWER,379.95,156.21077295,9
FEDERALBNK,344.8,155.59296536000002,9
LICHSGFIN,535.5,155.2238352,9
TATAPOWER,352.0,155.00855956,9
URBANCO,167.36,153.633520524,9
NATIONALUM,389.3,153.3811383,9
BANKBARODA,241.0,153.27249,9
ASTERDM,754.8,152.89679695,9
TRENT,2878.5,152.7035608,9
HYUNDAI,2253.0,152.0580011,9
ABCAPITAL,410.0,151.5064481,9
SUZLON,46.81,150.277429872,9
