symbol,close,med_turnover_cr,days
BSE,3446.2,1700.02327533,16
HDFCBANK,710.5,1416.0171640499998,16
RELIANCE,1309.5,1301.6436197,16
ICICIBANK,1427.5,1183.937312955,16
NETWEB,5157.0,1024.7978937599999,16
BHARTIARTL,1854.0,978.2467258199999,16
INFY,1087.5,935.33075867,16
ETERNAL,320.8,807.72424748,16
MCX,3330.2,792.2681334,16
DHOOTTRANS,1551.7,789.7845762725,16
SBIN,1005.9,716.1358960350001,16
LALITHAA,317.75,646.5074343680001,11
HINDCOPPER,509.1,602.5944541875,16
LENSKART,688.0,588.7097766449999,16
MILKYMIST,276.01,586.3471137150001,15
M&M,3160.0,561.018988,16
GROWW,194.73,556.2672448809999,16
PAYTM,1664.0,528.5279287000001,16
TCS,2270.0,519.5770182599999,16
DIXON,14180.0,517.399844,16
ATHERENERG,1599.3,508.94393958,16
LT,3999.0,508.91010665,16
HSCL,672.65,494.54725468500004,16
WELCORP,2597.9,480.274921995,16
BAJFINANCE,1060.0,479.75666304500004,16
AXISBANK,1266.0,476.06212855,16
TATASTEEL,185.61,470.36709704,16
SILVERBEES,219.96,460.132895263,16
CUPID,280.95,443.8656619695,16
IFCI,102.51,432.53586537,16
KALYANKJIL,591.0,431.60142465749993,16
GOLDBEES,125.58,410.1118151795,16
DIVISLAB,9315.0,408.603724,16
SAIL,187.9,406.22134635,16
KOTAKBANK,422.1,403.59820438,16
SWIGGY,276.45,399.73428598,16
KAYNES,3604.0,397.67060334999996,16
MARUTI,12760.0,388.32581230000005,16
HFCL,226.27,382.14683291499995,13
GRASIM,3302.4,378.26843369,16
GVT&D,4367.2,369.40565884499995,16
SHRIRAMFIN,1037.0,361.07089744,16
ITC,263.5,359.23628001500003,16
LAURUSLABS,1876.7,358.807152995,16
BEL,404.0,357.22583808499996,16
ADANIENSOL,1390.4,349.087304345,16
MEESHO,210.3,339.627945808,16
COFORGE,1935.0,330.97658659,16
ADANIPOWER,204.49,325.917154412,16
TMCV,459.65,322.00873862000003,16
HINDZINC,589.15,317.01352849,16
BALRAMCHIN,711.55,308.6839089875,16
COALINDIA,418.85,306.82531605500003,16
POLYCAB,8261.0,288.7079458,16
EICHERMOT,7672.0,287.07030810000003,16
ADANIENT,2950.0,286.28386746,16
HAL,4855.2,284.89803916,16
PFC,353.1,283.60240712999996,16
LIQUIDBEES,999.99,279.884232484,16
VAML,438.9,278.45892425249997,16
ONGC,233.7,277.6832963875,16
HINDALCO,1006.0,276.95229078,16
ADANIPORTS,1694.3,275.69888255,16
TECHM,1564.0,272.75754408499995,16
LICI,411.5,268.3700890175,16
SOLARINDS,21950.0,267.93565875,16
SUNPHARMA,1895.0,262.203363475,16
ULTRACEMCO,11175.0,260.443503,16
TVSMOTOR,4132.0,260.37550360499995,16
BAJAJ-AUTO,11800.0,259.4094065,16
HEROMOTOCO,5270.0,258.583403,16
POWERINDIA,31775.0,258.4223555,16
MOREPENLAB,118.88,256.381945606,16
ZEEL,85.99,253.997808915,16
BHEL,421.45,248.5039731225,16
TMPV,307.0,247.99135997000002,16
APOLLOHOSP,8760.0,247.18393225,16
PINELABS,164.49,243.27086689049997,16
