symbol,close,med_turnover_cr,days
BSE,3405.0,1612.65525488,10
HDFCBANK,720.3,1285.8636688124998,10
DHOOTTRANS,1454.9,1256.3371719625002,10
NETWEB,5322.9,1189.164311815,10
ICICIBANK,1422.8,1157.059396415,10
ETERNAL,328.0,995.6924789,10
BHARTIARTL,1882.4,978.2467258199999,10
RELIANCE,1287.0,945.12779358,10
INFY,1144.0,935.33075867,10
MCX,3332.0,871.40040705,10
HINDCOPPER,533.55,830.5308028200001,10
GROWW,191.46,787.1742931419999,10
PAYTM,1650.9,684.883492015,10
DIXON,14650.0,655.20716765,10
SBIN,1047.5,650.757466055,10
LALITHAA,265.24,646.5074343680001,5
MILKYMIST,214.31,586.3471137150001,9
LENSKART,636.15,576.67299348,10
HSCL,672.95,551.2090290475,10
SAIL,200.0,531.184526353,10
CUPID,282.33,512.0977871824999,10
M&M,3334.0,508.0322668,10
KOTAKBANK,423.7,503.6316157625,10
LT,4045.8,498.26180888000005,10
SILVERBEES,230.42,498.008469703,10
TCS,2342.0,473.1805451,10
DATAPATTNS,4624.8,472.79052936,10
TATASTEEL,186.5,470.36709704,10
AXISBANK,1265.0,463.3836567,10
WELCORP,2373.8,450.2842977,10
LICI,422.0,441.26280214,10
GRASIM,3290.0,410.304316125,10
GOLDBEES,130.85,408.50342685149997,10
KALYANKJIL,615.8,405.7448490525,10
IFCI,89.96,391.21704604800004,10
GVT&D,4339.2,388.58837064499994,10
KAYNES,3943.1,386.447313,10
HINDZINC,622.0,378.12490113,10
BEL,411.9,376.04722534999996,10
LAURUSLABS,1938.5,363.93624829500004,10
HFCL,251.47,360.5432957765,10
BAJFINANCE,1079.9,360.10147212,10
MOLBIO,1094.75,349.218606305,10
ADANIENSOL,1581.4,349.087304345,10
ATHERENERG,1616.3,339.091922445,10
ITC,266.0,332.69411352500003,10
LIQUIDBEES,1000.0,325.00242895099996,10
MEESHO,208.63,323.26038873849996,10
COFORGE,2014.6,319.80215449,10
VEDL,287.95,317.8496423,10
MARUTI,13376.0,309.54283475,10
TMCV,466.3,304.641194295,10
ADANIPOWER,212.63,298.6687504815,10
HINDALCO,1037.4,297.49768372,10
HAL,4861.1,297.356617,10
VAML,456.15,293.2606193875,10
SHRIRAMFIN,1086.9,290.19634928000005,10
SHIPROCKET,125.4,288.08375083600004,8
ONGC,232.25,283.595542425,10
SWIGGY,280.5,281.2480578075,10
