symbol,close,med_turnover_cr,days
HAPPSTMNDS,313.4,38.88129328,20
ENTERO,1841.8,38.76531834,20
UNIMECH,1732.5,38.612800750000005,20
GMDCLTD,563.65,38.376823095,20
VEDPOWER,31.07,38.370508203,20
SOUTHBANK,45.23,38.3474622375,20
ASTRAMICRO,1616.3,38.1296901,20
IPCALAB,1992.4,38.03391051,20
VENUSPIPES,2223.3,37.90235357499999,20
IEX,112.9,37.878280895,20
LALPATHLAB,1909.8,37.87660606,20
IREDA,110.25,37.7038640405,20
MIDHANI,415.2,37.5918965875,20
SBCL,1126.9,37.47339308,20
ATGL,626.25,37.40335464,20
POONAWALLA,471.9,37.264654879999995,20
KIMS,789.8,37.226373107499995,20
MEDANTA,1487.8,36.920996815,20
NH,1883.3,36.68775653,20
SHREECEM,22200.0,36.557686000000004,20
MRF,124770.0,36.554595250000006,20
MARSONS,127.88,36.484062228,20
YATHARTH,1129.1,35.94423182,20
LLOYDSENGG,85.73,35.9198740975,20
TATACAP,341.1,35.8965425175,20
ECLERX,1924.1,35.494464045,20
PCBL,347.75,35.374636405000004,20
GICRE,341.2,35.3245887225,20
GNFC,598.7,35.32173192,20
NATCOPHARM,815.05,35.17475238,20
NEOGEN,2379.2,35.078431744999996,20
CASTROLIND,195.61,35.0340349125,20
ACE,1241.9,34.979518475000006,20
STAR,1217.4,34.60622259,20
AARTIPHARM,883.75,34.554183735,20
ARVIND,533.55,34.3423287525,20
MARINE,411.45,34.0874435075,20
ANURAS,1197.9,33.892237140000006,20
TORNTPOWER,1246.3,33.528499,20
SUDEEPPHRM,1197.1,33.341633474999995,20
SHANTIGOLD,258.04,33.2441872925,20
GPIL,232.89,33.0170131505,20
SWANCORP,302.75,32.9702711625,20
CMPDI,209.34,32.86632954299999,20
KRN,1420.1,32.69173209,20
EMIL,192.61,32.576611899,20
CAPLIPOINT,2777.3,32.40981347,20
QUADFUTURE,522.4,32.29893138,20
HONASA,473.65,32.2792111975,20
SCHNEIDER,1214.2,32.0888721,20
TENNIND,532.75,31.9751284575,20
ARE&M,793.2,31.888757157499995,20
GOODLUCK,538.05,31.802202882499998,20
SHYAMMETL,1094.1,31.801722364999996,20
CLEANMAX,1367.5,31.694225775,20
RPOWER,20.89,31.693860467500002,20
NLCINDIA,267.0,31.477543237499997,20
SOLARA,744.55,31.398745355000003,20
OLECTRA,1217.2,31.107736895,20
CEMPRO,1319.3,31.052509125,20
KERNEX,1744.7,31.051369835000003,20
TI,574.65,31.040822645,20
MSUMI,35.15,30.943187688000002,20
AWL,183.1,30.938076747000004,20
BSOFT,281.15,30.85655877,20
COHANCE,452.75,30.7502830025,20
MOSCHIP,207.37,30.681737753,20
KSHINTL,1040.95,30.419513640000005,20
GABRIEL,1471.4,29.90117004,20
DCBBANK,218.58,29.8792677955,20
AXISCADES,1891.1,29.87045234,20
AETHER,1643.5,29.829802885,20
BANKBEES,583.52,29.6990982945,20
STYLEBAAZA,375.05,29.604364340000004,20
OMNI,562.5,29.587236329999996,20
SUDARSCHEM,1230.3,29.574053999999997,20
VIKRAMSOLR,162.35,29.4726141615,20
AARTIIND,496.0,29.449870779999998,20
DEEPINDS,761.6,29.415166284999998,20
KEC,391.55,29.377721025,20
MANORAMA,1911.0,29.343149929999996,20
NEWGEN,495.7,29.27804964,20
JSFB,533.7,29.23304822,20
DEVYANI,144.51,29.213752491,20
CONFIPET,86.76,29.197326579999995,20
JMFINANCIL,126.31,29.1154745275,20
GODFRYPHLP,1970.0,28.993673215,20
FILATEX,101.07,28.91453521,20
FIVESTAR,524.85,28.88060604,20
SEDEMAC,3034.3,28.856331275000002,20
APTUS,242.08,28.821833409999996,20
RAYMONDREL,589.5,28.552373460000002,20
SJS,2310.8,28.551626145,20
IRCTC,469.65,28.3030716525,20
IBULLSLTD,29.51,28.301824052999997,20
FMGOETZE,446.75,28.1872918,20
BIRLACABLE,375.25,28.015013515,12
SHRIPISTON,4512.6,27.999921055,20
ELLEN,357.1,27.532876475000002,20
SONATSOFTW,284.45,27.517022305,20
ITBEES,31.77,26.978410825500003,20
JTLIND,89.21,26.939345751,20
RAMBHAJO,284.1,26.908832714,20
JAYNECOIND,90.28,26.754153975,20
CORDELIA,112.18,26.74983915,20
ROSSTECH,1494.1,26.555978085,20
GOLDAXIS,125.84,26.505154529000002,20
AHCL,28.86,26.4952587935,20
KMEW,2976.7,26.412386650000002,20
DECNGOLD,225.17,26.334965591999996,20
BLACKBUCK,620.35,26.32760545,20
AKUMS,807.9,26.323897657499998,20
BECTORFOOD,217.81,26.285270518000004,20
MANINFRA,124.04,26.1047011955,20
RBA,93.64,26.086028249,20
NCC,134.41,26.0254045995,20
PRECWIRE,491.1,26.017414549999998,20
63MOONS,841.75,25.98786333,20
GOLD1,125.99,25.980047440999996,20
ASIANENE,489.6,25.912126675,20
GUJTHEM,411.65,25.7700498325,20
HDBFS,674.55,25.722366767500002,20
GPPL,164.41,25.607672805,20
RATEGAIN,837.5,25.572986710000002,20
GRWRHITECH,6366.5,25.559962900000002,20
J&KBANK,145.94,25.493969987999996,20
TARIL,280.75,25.403556905000002,20
CREDITACC,1357.9,25.315777259999997,20
ITCHOTELS,158.6,25.252169514,20
VOLTAMP,10747.0,25.2438585,20
DYCL,453.75,25.1346863,20
SENORES,1379.9,25.052639035,20
BBOX,810.05,24.77989804,20
GENESYS,280.1,24.7052500965,20
JAINREC,291.25,24.662747709999998,20
MAHSEAMLES,697.35,24.56146097,20
DEEPAKFERT,1340.4,24.52973198,20
TEXRAIL,119.2,24.4928890045,20
LEMONTREE,107.51,24.439257320000003,20
SMSPHARMA,483.35,24.390916762499998,20
SBISILVER,225.6,24.326452243,20
LIQUIDBETF,1099.77,24.302067483000002,20
AFCONS,260.35,24.289466707499997,20
INDSWFTLAB,405.55,24.1829259745,20
VINDHYATEL,2865.4,24.07823742,20
AJANTPHARM,3519.3,24.07315224,20
EIDPARRY,695.55,24.0419420175,20
CLEAN,833.2,23.9704121875,20
RPTECH,883.55,23.9669225775,20
JINDRILL,587.65,23.9602793625,20
IKS,1869.2,23.79561024,20
LUMAXTECH,2116.4,23.7595988,20
ONESOURCE,1587.9,23.747035785,20
KPIGREEN,346.45,23.7120222925,20
ABSLAMC,1027.0,23.70841461,20
PNGJL,598.4,23.6957409,20
KPRMILL,1120.8,23.683566795,20
PFOCUS,357.45,23.555068795,20
EMCURE,1975.0,23.523950125000002,20
RPEL,1742.3,23.424625005000003,20
ELGIEQUIP,608.95,23.3664766025,20
ARIS,140.1,23.363833784999997,20
VARROC,864.5,23.301070997500002,20
SAMBHV,151.94,23.259324788,20
SILVERCASE,23.36,23.226002082,20
INOXGREEN,171.41,23.044833713,20
GOLDCASE,23.79,23.043399642,20
JUNIORBEES,778.55,22.793593389,20
NOCIL,193.89,22.778053954999997,20
PERNIASPOP,545.75,22.766758525,12
HERITGFOOD,414.7,22.763380255,20
PRICOLLTD,768.1,22.536694609999998,20
CHOICEIN,760.9,22.520516202499998,20
SHAREINDIA,223.32,22.489755514500004,20
SETFNIF50,251.73,22.245559073,20
AFFLE,1592.3,22.07728916,20
JAMNAAUTO,127.99,22.073443787,20
HDFCSML250,183.98,21.8904894915,20
KNRCON,120.04,21.828686638,20
CESC,142.52,21.685207626,20
MON100,324.95,21.6351306515,20
GRAVITA,1564.9,21.544138265,20
QUESS,360.45,21.4804514375,20
CHAMBLFERT,418.5,21.4057455625,20
PRIVISCL,3515.2,21.394031130000002,20
TRITURBINE,550.3,21.275870685,20
EXICOM,161.44,21.109405076999998,20
MSTCLTD,746.95,21.074261665,20
CANFINHOME,759.55,21.0508137,20
JKCEMENT,5104.0,20.920459649999998,20
GAJA,159.34,20.83429596,20
LCL,580.3,20.768902765,20
INDGN,592.1,20.7515740475,20
ARDEE,52.08,20.6946083805,20
BAJAJHFL,83.12,20.6658560075,20
ENDURANCE,2693.7,20.65345958,20
HORIZONIND,52.76,20.635412288,20
HUDCO,172.4,20.619365967,20
JNPR,268.7,20.532491115,20
ICIL,448.9,20.5256141075,20
JUBLPHARMA,1070.85,20.524608837499997,20
TBOTEK,1703.7,20.51837794,20
AVANTIFEED,753.15,20.3498129575,20
SAREGAMA,503.35,20.2413090125,20
SENCO,337.35,20.220753547500003,20
SBILIQETF,1056.9,20.1685128505,20
BRIGADE,616.55,20.153001019999998,20
CRISIL,4559.8,20.12915528,20
SILVER1,22.35,20.11853253,20
GOLDETF,146.96,19.81791406,20
KENNAMET,4379.4,19.816443480000004,20
LTFOODS,421.35,19.809962050000003,20
SILVER,230.01,19.767061748,20
NSLNISP,42.51,19.748272399999998,20
STARHEALTH,544.6,19.748217042500002,20
GANDHAR,269.05,19.73298687,20
SYNCOMF,20.4,19.7123378115,20
ROLEXRINGS,172.5,19.7080688745,20
BLS,228.71,19.67321234,20
DEEDEV,691.8,19.616045765,20
THELEELA,537.05,19.59487167,20
WSTCSTPAPR,749.75,19.58911794,20
HOMEFIRST,1212.5,19.57262712,20
JGCHEM,610.35,19.5065630475,20
TANLA,485.35,19.4119595875,20
KRBL,389.9,19.40374338,20
KOPRAN,276.44,19.38162822,17
ZAGGLE,179.95,19.355144227500002,20
TIMEX,703.8,19.3315982525,20
RAYMONDLSL,652.8,19.3264717225,20
SCHAEFFLER,4054.2,19.310822835,20
ABFRL,49.22,19.302942934,20
POLYMED,1699.0,19.301810189999998,20
BORORENEW,474.7,19.25872065,20
V2RETAIL,213.18,19.1649686,20
MANALIPETC,84.87,19.145537991,20
WHIRLPOOL,721.05,19.1006230825,20
BLUEJET,587.3,19.0771506,20
NELCO,1011.75,19.0371037775,20
SHAKTIPUMP,469.1,19.03545964,20
INTELLECT,647.75,18.9681901975,20
SOTL,724.35,18.939223825,20
FSL,269.5,18.929310660000002,20
COROMANDEL,1944.9,18.896065200000002,20
UNIVCABLES,1478.2,18.879052665,20
ABDL,647.9,18.8790300175,20
POCL,472.95,18.83832366,20
FRACTAL,761.4,18.73939431,20
TRIVENI,239.55,18.699748640000003,20
CENTUM,4858.7,18.560910444999998,20
FIRSTCRY,175.08,18.531111098,20
ZFCVINDIA,2362.2,18.5249738,20
LASERPOWER,275.05,18.388812837499998,20
APOLLOTYRE,402.55,18.364358494999998,20
JSLL,515.4,18.286109555,20
SUPRIYA,939.1,18.2423517225,20
GOKEX,695.05,18.197424787499997,20
AYE,183.43,18.171308437,20
SUVEN,335.45,18.1189605975,20
RAMCOCEM,883.5,18.039040325000002,20
CONCORDBIO,1532.4,18.023975104999998,20
RAMRAT,562.75,17.952079599999998,20
RELIGARE,249.17,17.922716404499997,20
ASHAPURMIN,537.35,17.786428275,20
ABBOTINDIA,27225.0,17.760455999999998,20
KPIL,1400.1,17.7420295,20
CSBBANK,334.95,17.719983659999997,20
ATLANTAELE,1664.9,17.54675519,20
HIKAL,227.0,17.393779225000003,20
MAFANG,238.18,17.391400761,20
IRCON,109.09,17.2785239655,20
IXIGO,163.28,17.2462316155,20
GODREJAGRO,653.9,17.238532465000002,20
CARBORUNIV,1211.3,17.231453684999998,20
RISHABH,736.55,16.989206655,20
NRBBEARING,520.5,16.9736433,20
SARDAEN,503.35,16.9397599125,20
ESCORTS,2793.6,16.685222590000002,20
IDEAFORGE,741.4,16.6722233375,20
PGIL,1194.9,16.66630328,20
MOIL,243.2,16.650571705,20
SYNGENE,377.5,16.621160850000003,20
RATNAMANI,2781.7,16.596524430000002,20
VIJAYA,1516.0,16.435375244999996,20
MASTEK,1567.9,16.347224535000002,20
SIS,424.05,16.3471390725,20
PTC,155.63,16.3262456975,20
RGL,156.78,16.318546292,20
CEATLTD,3401.4,16.278696059999998,20
MONQ50,253.64,16.2501755525,20
