symbol,close,med_turnover_cr,days
BSE,3289.8,1612.65525488,18
HDFCBANK,687.1,1467.24098825,18
RELIANCE,1279.0,1303.00436831,18
ICICIBANK,1389.1,1202.157480955,18
NETWEB,4898.5,989.628293175,18
BHARTIARTL,1814.7,938.76489155,18
INFY,1035.0,935.33075867,18
MCX,3350.0,772.44325609,18
ETERNAL,320.6,720.38463401,18
SBIN,1000.5,711.81889185,18
HINDCOPPER,532.3,689.9921467649999,18
DHOOTTRANS,1596.5,655.31534806,18
LENSKART,693.9,574.368114285,18
M&M,3150.0,555.352866,18
MILKYMIST,265.56,555.148411551,17
LALITHAA,334.45,538.27486685,13
PAYTM,1751.5,528.5279287000001,18
TCS,2208.0,519.5770182599999,18
LT,3922.6,508.91010665,18
GROWW,194.63,507.0158234705,18
DIXON,13845.0,504.8524535,18
BAJFINANCE,1039.3,479.75666304500004,18
AXISBANK,1238.5,476.06212855,18
TATASTEEL,188.75,470.36709704,18
IFCI,88.96,461.64522594900006,18
SWIGGY,282.75,455.03521317999997,18
TEMPSENS,588.65,444.03776725999995,9
KALYANKJIL,607.6,443.99349864499993,18
CUPID,279.7,443.8656619695,18
SILVERBEES,222.59,427.9982215225,18
KOTAKBANK,414.0,416.13726390500005,18
DIVISLAB,9488.0,408.603724,18
ATHERENERG,1580.0,408.25783083,18
MARUTI,12618.0,407.57848750000005,18
HSCL,667.05,387.53495609000004,18
KAYNES,3615.0,386.447313,18
LAURUSLABS,1937.0,382.410001515,18
HFCL,226.27,382.14683291499995,13
SAIL,186.4,379.06295703,18
GVT&D,4673.0,376.57390742499996,18
BEL,406.0,376.04722534999996,18
GRASIM,3300.0,362.44988710999996,18
SHRIRAMFIN,1029.0,361.07089744,18
GOLDBEES,125.78,360.87860653999996,18
MEESHO,216.7,358.361645809,18
ADANIPOWER,214.9,357.0094242985,18
WELCORP,2608.5,356.919596945,18
HINDZINC,605.4,353.84750628,18
ITC,260.8,332.69411352500003,18
ADANIENSOL,1423.3,331.9523037,18
COFORGE,1845.0,330.97658659,18
COALINDIA,431.0,306.82531605500003,18
HAL,5000.5,305.05283615999997,18
TMCV,444.95,304.641194295,18
HINDALCO,1026.9,296.34624778,18
POLYCAB,8354.0,288.7079458,18
ADANIENT,3104.7,288.15788297,18
EICHERMOT,7734.5,287.07030810000003,18
VAML,445.3,278.45892425249997,18
PFC,351.4,278.23027953999997,18
ONGC,234.02,277.6832963875,18
BALRAMCHIN,700.05,275.706908765,18
ADANIPORTS,1775.0,275.69888255,18
DATAPATTNS,4883.2,270.16829451,18
LIQUIDBEES,999.99,268.04878248399996,18
SOLARINDS,22355.0,267.93565875,18
POWERINDIA,31580.0,267.5422155,18
ULTRACEMCO,10900.0,266.9456971,18
PINELABS,175.08,266.4738623915,18
TECHM,1508.0,265.07455912499995,18
SUNPHARMA,1864.9,264.400180485,18
TVSMOTOR,4151.1,260.37550360499995,18
BAJAJ-AUTO,11790.0,259.323644,18
HEROMOTOCO,5218.0,258.583403,18
HCLTECH,1229.8,252.96342392000003,18
LICI,407.5,252.9525263425,18
APOLLOHOSP,8967.0,251.7479545,18
MOREPENLAB,116.54,250.71385109700003,18
BHEL,433.7,248.5039731225,18
NTPC,334.5,242.596125645,18
TITAN,5005.0,237.8448035,18
JIOFIN,231.0,231.6265768375,18
HINDUNILVR,1945.0,229.596225,18
ZEEL,85.71,229.031342848,18
MUTHOOTFIN,2815.0,228.350332025,18
VEDL,272.5,227.23801600000002,18
TMPV,303.0,227.21013768,18
CUMMINSIND,5170.5,225.30589774999999,18
PERSISTENT,5419.0,223.283416,18
OFSS,11630.0,222.3252417,18
INDIGO,4975.0,219.11215625,18
POLICYBZR,1800.0,207.2183779,18
POWERGRID,265.85,201.8594650925,18
BHARATFORG,1979.6,201.56806581,18
INDOMIM,984.55,198.8135663525,18
NESTLEIND,1393.0,196.02046284,18
CGPOWER,926.95,195.44731294000002,18
CHENNPETRO,1604.4,194.57605941999998,18
RATNAVEER,299.9,194.5383529225,18
APARINDS,17448.0,192.7731023,18
ASHOKLEY,167.0,192.45611501000002,18
KEI,4669.5,191.20331305000002,18
MOLBIO,1257.9,188.92520274499998,18
LIQUIDCASE,115.83,188.5139889435,18
HDFCAMC,2440.0,186.07018736,18
VBL,407.0,185.05210266,18
BDL,1218.1,184.945349125,18
NATIONALUM,377.6,183.7496509275,18
JSWSTEEL,1310.0,183.466452605,18
DLF,655.1,181.083607385,18
BANKBARODA,234.1,180.469048805,18
PARAS,1470.0,180.1145274,18
MAXHEALTH,1037.5,179.63720411,18
RRKABEL,2419.8,171.21265779499998,18
LODHA,1166.0,168.11500112,18
SUZLON,45.45,168.085130661,18
MOTHERSON,163.7,168.05704944000001,18
TRENT,2820.0,167.24584245,18
MVELECTRO,917.5,165.14278776500004,18
RECLTD,314.5,164.61986246499998,18
APOLLO,422.45,162.1202746175,18
LUPIN,2100.0,159.9664887,18
SHIPROCKET,132.37,159.13463785099998,16
LICHSGFIN,555.0,158.0925424,18
TATAPOWER,370.0,157.4578403925,18
NAUKRI,1267.0,156.94113525,18
REDINGTON,378.05,156.75127195750002,18
CHOLAFIN,1829.0,155.926435095,18
MANAPPURAM,320.0,155.89621565,18
FEDERALBNK,345.0,155.064195455,18
BPCL,303.55,150.30832776,18
CDSL,1368.6,149.367417195,18
NAM-INDIA,1164.8,147.191197165,18
TFCILTD,141.69,145.72941809000002,18
HDFCLIFE,514.0,145.378310815,18
HYUNDAI,2182.4,144.69797075,18
UNIONBANK,183.89,144.27403297799998,18
SBICARD,668.4,143.55055411749998,18
BOSCHLTD,49100.0,143.49828250000002,18
CANBK,124.08,142.982045181,18
