symbol,close,med_turnover_cr,days
SUNPHARMA,1865.0,258.86441521,20
ONGC,236.9,258.303996495,20
LALITHAA,352.9,255.62832177500002,20
OFSS,10849.0,254.82644625,20
TVSMOTOR,4135.0,254.63957253,20
BAJAJ-AUTO,11400.0,250.7628618,20
TITAN,4880.0,248.11774409999998,20
JIOFIN,232.15,247.0596621875,20
APOLLOHOSP,9069.0,243.5324875,20
NTPC,326.0,241.81096235,20
WOCKPHARMA,2329.7,239.67142582999998,20
LUMINO,109.9,235.256491584,15
TMPV,300.5,228.55144754000003,20
PERSISTENT,5240.0,224.257599,20
ADANIENSOL,1380.0,222.08335211500003,20
HINDUNILVR,1950.0,219.76864623,20
POWERGRID,270.2,218.3848720825,20
ASHOKLEY,162.89,217.98811846,20
VBL,436.15,215.463985,20
INDOMIM,1251.9,212.729667205,20
MOREPENLAB,122.35,210.338235153,20
APARINDS,17876.0,208.23950705,20
CHOLAFIN,1774.0,207.55338525000002,20
REDINGTON,400.75,207.16191418249997,20
LIQUIDCASE,116.04,207.0405991355,20
DATAPATTNS,4422.4,207.01806345999998,20
ANTELOPUS,1161.2,206.73374116500003,20
CGPOWER,895.0,206.11073686499998,20
MOLBIO,1313.2,203.64269632999998,20
DLF,675.0,197.0540113175,20
VEDL,271.0,195.338425045,20
CUMMINSIND,5010.0,190.215274925,20
SUZLON,42.39,189.498353625,20
CHENNPETRO,1388.6,187.316692675,20
HDFCLIFE,561.5,184.12194714999998,20
RATNAVEER,331.4,184.067074075,20
LICHSGFIN,572.5,182.84206726,20
OLAELEC,41.87,182.47866394149997,20
MUTHOOTFIN,2856.5,180.56963495,20
HSCL,667.75,180.4034785525,20
MAXHEALTH,1059.9,179.63720411,20
POLICYBZR,1886.3,178.46121040000003,20
SYRMA,1719.4,177.94410971000002,20
JSWSTEEL,1297.8,175.257293125,20
TRENT,2774.0,170.973161425,20
LODHA,1162.5,170.2843389,20
WIPRO,164.9,169.228802745,20
ZEEL,77.28,167.93476736,20
NAUKRI,1297.0,167.38377765,20
BANKBARODA,236.87,167.0908513545,20
FINCABLES,1470.2,163.19942596,20
DMART,3834.8,162.04553697,20
BANDHANBNK,191.38,160.323052605,20
BHARATFORG,2004.0,158.161177605,20
PAISALO,90.39,157.9861447515,20
INDUSTOWER,384.8,157.22139752,20
MOTHERSON,164.4,156.65398659,20
HDFCAMC,2448.3,154.06343175,20
SYMBIOTEC,1062.0,153.396342,17
NATIONALUM,363.45,152.60439,20
TORNTPHARM,4985.0,151.21813029999998,20
APLAPOLLO,2195.0,150.26076,20
TEMPSENS,565.65,148.96039054499997,19
NIFTYBEES,267.59,148.495530981,20
FEDERALBNK,331.3,148.37554123,20
INDUSINDBK,959.3,147.346167605,20
TDPOWERSYS,765.5,143.82108431,20
RECLTD,311.5,143.24554911500002,20
IIFL,633.3,141.5658176025,20
CDSL,1351.1,141.516024,20
CANBK,126.0,141.083918073,20
SBILIFE,1760.0,140.18682653000002,20
MARICO,832.3,139.38370317,20
NESTLEIND,1387.2,137.95000257499998,20
NIACL,191.16,137.12801936850002,20
NYKAA,340.85,137.0321784,20
LTM,4085.0,137.02563925,20
WAAREEENER,2512.0,136.6812655,20
TEJASNET,521.55,136.4763064925,20
PNB,118.3,136.39457588850001,20
BPCL,315.75,135.3528127675,20
LUPIN,2102.8,133.36022421,20
BOSCHLTD,47955.0,132.96131,20
MAZDOCK,2211.5,131.9480008,20
TATAPOWER,369.0,130.5841080225,20
ABB,7120.0,130.03452670000001,20
HYUNDAI,2095.0,130.014995,20
UNIONBANK,180.0,129.841667204,20
EDELWEISS,142.03,128.77906381600002,20
GRAPHITE,821.0,128.2808825875,20
IDFCFIRSTB,87.9,127.83106342299999,20
ASIANPAINT,2455.0,127.77333666000001,20
SONACOMS,833.0,127.68972675,20
NAM-INDIA,1165.0,127.52587605,20
ZYDUSLIFE,1170.1,126.17428183499999,20
HINDPETRO,360.0,125.849450825,20
YESBANK,23.24,125.781290068,20
DRREDDY,1211.2,125.35430625000001,20
RRKABEL,2476.7,124.37358272,20
GESHIP,1483.8,123.98218449500001,20
BRITANNIA,4929.0,123.783456825,20
AUROPHARMA,1721.5,122.86274395,20
RBLBANK,428.0,121.8864568875,20
WABAG,2048.7,121.62658285,20
TFCILTD,141.55,120.43141812649998,20
GODREJPROP,1707.6,120.00909618,20
MAHABANK,84.11,118.01706391000002,20
SUNSHINE,441.45,117.95496120749999,20
BDL,1161.0,116.001438,20
BAJAJFINSV,1846.5,115.85144765,20
ADANIGREEN,1300.9,115.40181,20
MANAPPURAM,320.4,113.8655511,20
SBICARD,635.0,113.78177442500001,20
GLAND,2910.2,113.67863892000001,20
PWL,136.11,113.286442243,20
FCL,56.81,112.99232467499999,20
CIPLA,1383.0,112.53593878,20
SAILIFE,1609.6,112.337884565,20
COCHINSHIP,1370.0,112.023254085,20
URBANCO,172.73,111.347933616,20
PARAS,1381.2,110.74472065,20
FORCEMOT,17352.0,110.531857,20
BIOCON,395.0,109.66845861499999,20
OIL,470.0,109.4273504025,20
ANGELONE,300.0,108.53861905,20
GLENMARK,2475.0,106.69603075,20
SHILPAMED,1037.7,106.2202545625,20
LTF,310.0,105.58845056499999,20
ICICIAMC,3179.0,105.000360335,20
ICICIGI,1500.6,104.29289793999999,20
ANANTRAJ,631.8,103.2281098,20
INDHOTEL,743.7,103.183819575,20
ASTRAL,1394.8,102.854529645,20
SIEMENS,3886.0,102.58878275000001,20
TATACONSUM,994.3,102.39267624000001,20
VOGL,35.86,102.2551061725,20
AUBANK,1053.0,101.82476187,20
GAIL,172.95,101.265110124,20
GODREJCP,879.75,101.11022365,20
BALRAMCHIN,676.4,100.92454269,20
UPL,553.15,100.6130554125,20
PREMIERENE,915.0,100.48004205500001,20
NMDC,82.0,99.8383590665,20
JSWENERGY,521.0,99.442951775,20
AUGMONT,886.3,99.388672455,18
MRPL,166.32,99.1502115465,20
CGCL,268.6,97.966692584,20
IDBI,83.39,97.7343254275,20
GRANULES,860.25,96.483359795,20
IOC,138.15,95.38024841949999,20
GMRAIRPORT,99.14,95.379299283,20
AEGISLOG,1404.5,95.00018553000001,20
CAMS,723.9,93.79649045000001,20
DELHIVERY,435.0,93.70863518249999,20
PNBHOUSING,1138.5,93.66497372,20
NEULANDLAB,22490.0,93.28108,20
RADICO,4601.9,93.1241516,20
JYOTICNC,1100.8,92.37692247500001,20
AZAD,2713.2,91.83509560000002,20
JSWINFRA,363.6,91.12127835999999,20
SHIPROCKET,127.23,90.87256998449999,20
IOLCP,206.6,90.8013754355,20
NAVINFLUOR,8457.5,89.6515968,20
ACUTAAS,3265.2,88.88218205999999,20
VOLTAS,1130.0,88.802591,20
MANIPALHOS,760.95,88.34506449,20
RAIN,221.86,87.57108185850001,20
KIRLOSENG,2219.5,87.38365310500001,20
PIDILITIND,1588.1,86.83954251,20
ABCAPITAL,402.45,86.767207325,20
LIQUID1,1123.81,86.68171236399999,20
ENGINERSIN,306.2,86.17139147500001,20
TBZ,665.35,85.65840075,19
ENRIN,3214.4,85.22260514499999,20
INDIANB,842.0,84.78044937,20
CARTRADE,3001.8,84.52786581000001,20
MPHASIS,2259.0,83.76442456999999,20
MANKIND,2465.0,83.393994925,20
EXIDEIND,425.95,83.003220755,20
CPPLUS,3831.9,82.64016279,20
VMM,106.0,82.22770525499999,20
HAVELLS,1096.5,81.79151570500001,20
JINDALSTEL,1175.3,81.51961066000001,20
INOXWIND,75.02,81.44866124,20
AVALON,2445.6,81.329029435,20
TATSILV,22.37,81.17116764600001,20
AMBER,7064.5,81.1374795,20
MFSL,1562.9,80.95935834000001,20
BLUESTARCO,1532.6,79.7086224,20
ANTHEM,881.9,79.52543647499999,20
GRSE,2380.6,79.46162519999999,20
MANINDS,986.7,79.35554412,20
BALKRISIND,2199.6,78.73589730500001,20
RVNL,211.77,78.576197165,20
VIYASH,253.75,78.529711975,20
PRESTIGE,1490.0,77.93576892,20
NHPC,76.74,77.904035225,20
FORTIS,894.0,77.734566,20
PIRAMALFIN,2226.5,76.74608112,20
SANSERA,4621.4,76.133161155,20
PHOENIXLTD,1993.2,75.80671587,20
BEML,2095.4,75.285883465,20
UNITDSPR,1441.0,75.00084075000001,20
BODALCHEM,199.53,74.90270216350001,18
ASTERDM,760.05,74.852223455,20
ALKEM,5417.5,74.533865875,20
XTRANET,317.65,74.50648877399999,20
PATANJALI,409.45,74.30685980000001,20
SILVERIETF,230.09,74.18119099500001,20
BLUESTONE,855.5,73.89221030499999,20
GOLDIETF,129.21,73.749374435,20
360ONE,1108.0,73.692089845,20
HBLENGINE,764.35,73.5604032,20
WELSPUNLIV,223.77,73.1961671475,20
SETFGOLD,128.64,72.14192161,20
OBEROIRLTY,1850.0,71.961354985,20
JSL,758.55,71.519563605,20
DABUR,387.4,71.4131836,20
SAMMAANCAP,144.48,70.76213978300001,20
SKYWAYS,129.57,70.730367378,17
PTCIL,22355.0,70.659463,20
MOTILALOFS,1042.5,70.501040335,20
UNOMINDA,1223.1,69.97769575000001,20
JINDWORLD,52.2,68.948562142,20
LGEINDIA,1694.2,68.53667127,20
TATATECH,716.45,68.47953763749999,20
BELRISE,249.78,66.9873259005,20
SAGILITY,45.99,66.1610843975,20
KTKBANK,343.05,65.81991354,20
DEEPA,196.4,64.991124694,12
EBGNG,715.15,64.865347345,20
LLOYDSME,1890.9,64.76810638,20
PPLPHARMA,210.74,64.736607831,20
HDFCSILVER,220.13,64.038948393,20
SHREEJISPG,723.75,63.605029,20
TECHNOCRAF,475.65,63.126638705000005,20
SHADOWFAX,285.75,63.07814508,20
BANKINDIA,139.65,62.90833401450001,20
PVRINOX,1317.5,62.762537144999996,20
IRFC,81.0,62.4222827075,20
CRAFTSMAN,10904.0,62.3229621,20
TATAELXSI,3212.0,62.1994454,20
KPITTECH,527.0,61.954500555,20
JINDALSAW,292.6,61.917781855,20
INOXINDIA,2168.9,61.734851,20
SKYGOLD,794.1,61.677567874999994,20
CROMPTON,223.43,60.6718633,20
VISL,33.82,60.596870794,20
SKIPPER,567.5,59.96279883,20
M&MFIN,348.6,59.83470980999999,20
UJJIVANSFB,66.01,59.784713002000004,20
AEROFLEX,520.8,58.412096762500006,20
FLUOROCHEM,4476.4,58.348884139999996,20
COLPAL,1886.7,58.15162225,20
ACMESOLAR,452.3,57.618212205000006,20
EMAMILTD,391.45,57.511882095000004,20
EPL,239.1,56.7154279775,20
MARKSANS,347.6,56.48494619,20
WHEELS,2240.3,56.466524975,20
LEAPIND,148.62,56.00880222000001,20
PAGEIND,37340.0,55.881820000000005,20
ICICIPRULI,484.5,55.42819551,20
KIRIINDUS,572.75,54.27802429,20
KISSHT,355.15,53.512138809999996,20
USHAMART,535.05,53.062962819999996,20
SUPREMEIND,3497.1,53.062875250000005,20
HCC,22.17,52.7559962835,20
AEGISVOPAK,302.8,52.422921460000005,20
AEQUS,243.94,52.074281836,20
KFINTECH,911.95,51.87557232,20
EMMVEE,333.1,51.6820861775,20
LIQUIDADD,1145.93,51.55267542200001,20
BAJAJHIND,20.52,51.503948616,20
BALUFORGE,506.25,51.4186147125,20
GENUSPOWER,308.35,51.28941452,20
KWIL,41.92,51.2646586215,20
THERMAX,3464.9,50.658616535,20
CYIENTDLM,963.5,50.07323335,20
QPOWER,1555.6,49.99532996999999,20
SBIFUNDS,551.35,49.83548456,20
LIQUIDPLUS,1104.36,49.474852209000005,20
GMMPFAUDLR,1432.6,49.40376629000001,20
PARAGMILK,268.9,49.23200807,20
TEGA,2078.8,48.185867159999994,20
SHAILY,3211.0,48.13492819,20
SRF,2550.0,47.5595121,20
KARURVYSYA,324.45,47.2127284225,20
ZENTEC,1672.3,47.168749979999994,20
BAJAJHLDNG,11449.0,47.150227799999996,20
GCSL,642.7,46.8622086125,20
CUB,225.34,46.766468392,20
CONCOR,464.65,46.7338319425,20
SMLMAH,6794.0,46.717256725,20
TIINDIA,2578.6,46.5002719,20
AMBUJACEM,392.75,45.82891017,20
SHANKESH,94.32,45.248374818,20
RUBICON,1674.8,45.248243190000004,20
PGEL,521.15,45.143147812500004,20
BAJAJCON,505.85,44.9792852025,20
LIQUIDIETF,999.95,44.698803007500004,20
ANANDRATHI,2169.2,43.60294185000001,20
HDFCGOLD,128.94,43.571601250499995,20
TIMETECHNO,181.96,43.3056995525,20
THANGAMAYL,5317.0,43.244725,20
SCI,279.05,42.9286161375,20
NUVAMA,1688.2,42.57701786,20
RKFORGE,710.2,42.574293645,20
NAZARA,372.7,42.5285847,20
SSWL,371.95,42.34669341,20
DEEPAKNTR,1635.8,42.32435576,20
NORTHARC,313.8,42.144455385,20
AHCL,29.68,41.950538732,20
ZENSARTECH,430.75,41.699462175,20
GUJENERGY,237.32,41.468183945,20
TATACHEM,669.9,41.122529744999994,20
NBCC,83.99,41.004283271999995,20
CYIENT,1072.2,40.61414476,20
LALPATHLAB,1924.3,40.25689083,20
NEOGEN,2392.1,40.149767544999996,20
BLEL,469.6,40.092625275,20
SBC,48.78,40.079661249,20
BALAMINES,2271.2,39.99195845,20
CASTROLIND,193.23,39.582214515000004,20
UNIMECH,1716.1,39.57353064,20
VINCOFE,183.79,39.362549412999996,20
TITAGARH,842.05,39.06043287,20
PFOCUS,337.15,38.9668539825,20
PETRONET,285.85,38.93948339000001,20
SOUTHBANK,47.08,38.8949722735,20
VENUSPIPES,2235.5,38.712187994999994,20
SHAREINDIA,219.98,38.489864272000005,20
MARINE,425.8,38.4331706425,20
VEDPOWER,32.98,38.370508203,20
ASTRAMICRO,1602.1,38.11681839,20
GMDCLTD,556.7,38.067007875,20
PARADEEP,154.26,38.0654408305,20
SETL,407.0,38.044504457500004,20
TATACOMM,1700.6,37.76167908000001,20
MIDHANI,416.2,37.5918965875,20
SBCL,1156.0,37.47339308,20
ATGL,625.25,37.40335464,20
IREDA,111.0,37.338073281,20
POONAWALLA,478.85,37.264654879999995,20
IEX,113.16,36.886873425,20
PCBL,345.45,36.86152975,20
NH,1919.3,36.68775653,20
JUBLFOOD,483.3,36.58262164,20
MRF,124580.0,36.554595250000006,20
SHREECEM,22500.0,36.497947,20
SOLARA,722.9,36.48938315,20
MARSONS,128.05,36.484062228,20
NATCOPHARM,837.6,36.223249859999996,20
KIMS,798.05,36.1075893075,20
AARTIPHARM,940.1,36.089039299999996,20
YATHARTH,1162.2,35.94423182,20
LLOYDSENGG,91.52,35.9198740975,20
TATACAP,350.05,35.8965425175,20
EMIL,191.32,35.54440762,20
PIIND,2386.0,35.460805425000004,20
GNFC,623.05,35.42905122,20
WELENT,774.0,35.0289704725,20
ACE,1253.9,34.979518475000006,20
ARVIND,548.25,34.85552295,20
IPCALAB,1962.6,34.764795815,20
RENUKA,23.04,34.733961644999994,20
HAPPSTMNDS,317.7,34.617210175,20
STAR,1223.3,34.60622259,20
ECLERX,1924.2,34.584693485,20
MEDANTA,1496.1,34.44888033,20
ANURAS,1193.4,33.892237140000006,20
TORNTPOWER,1259.4,33.528499,20
GPIL,234.68,33.488953613999996,20
ENTERO,1842.5,33.48062355,20
CMPDI,213.53,33.42226461999999,20
RAYMONDREL,671.45,33.39566483,20
SUDEEPPHRM,1199.6,33.341633474999995,20
SHANTIGOLD,288.07,33.2441872925,20
SWANCORP,300.05,32.9702711625,20
KRN,1412.6,32.69173209,20
HONASA,484.9,32.678529947499996,20
ARE&M,812.85,32.485724919999996,20
CAPLIPOINT,2793.8,32.40981347,20
QUADFUTURE,526.55,32.29893138,20
AXISCADES,1940.2,32.226999505,20
RPOWER,21.03,32.140948713,20
SCHNEIDER,1243.4,32.0888721,20
TENNIND,518.6,31.9751284575,20
GOODLUCK,537.1,31.802202882499998,20
SHYAMMETL,1105.8,31.801722364999996,20
CLEANMAX,1457.5,31.694225775,20
NLCINDIA,267.1,31.477543237499997,20
63MOONS,852.95,31.308159925000002,20
OLECTRA,1275.9,31.107736895,20
CEMPRO,1311.2,31.052509125,20
KERNEX,1731.0,31.051369835000003,20
TI,601.5,31.040822645,20
MSUMI,34.98,30.943187688000002,20
BSOFT,281.1,30.85655877,20
KEC,402.4,30.791317882500003,20
COHANCE,461.45,30.7502830025,20
MOSCHIP,207.32,30.681737753,20
KSHINTL,1046.8,30.419513640000005,20
GABRIEL,1428.1,29.90117004,20
AETHER,1648.2,29.829802885,20
NEWGEN,504.15,29.693890425,20
STYLEBAAZA,378.05,29.604364340000004,20
DEEPINDS,772.9,29.415166284999998,20
AWL,186.18,29.38703958,20
MANORAMA,1929.4,29.343149929999996,20
JSFB,546.6,29.23304822,20
BBOX,809.85,29.219934612499998,20
CONFIPET,89.12,29.197326579999995,20
AARTIIND,491.35,29.184985959999995,20
JTLIND,91.31,29.0746647375,20
FILATEX,108.72,28.91453521,20
FIVESTAR,549.7,28.88060604,20
SEDEMAC,3035.2,28.856331275000002,20
APTUS,251.33,28.821833409999996,20
GODFRYPHLP,2003.0,28.808338865000003,20
BANKBEES,585.57,28.655346108499998,20
NCC,136.05,28.544619798,20
SUDARSCHEM,1236.9,28.514801505,20
MAHSEAMLES,702.75,28.4914209425,20
IRCTC,463.8,28.3030716525,20
IBULLSLTD,29.12,28.301824052999997,20
DCBBANK,223.69,28.204864431,20
GICRE,344.15,28.195495150000003,20
ITBEES,31.47,27.992523832000003,20
BIRLACABLE,361.9,27.92117115,13
JMFINANCIL,127.51,27.907471469999997,20
DYCL,476.9,27.901307674999998,20
ELLEN,371.3,27.532876475000002,20
FMGOETZE,453.55,27.5301269375,20
OMNI,553.7,27.419791315,20
DEVYANI,140.11,27.311476428,20
VIKRAMSOLR,163.34,27.152124665499997,20
PRECWIRE,498.85,26.9737856175,20
TEXRAIL,124.75,26.6965004595,20
SMSPHARMA,482.95,26.5732469475,20
ROSSTECH,1449.8,26.555978085,20
LUMAXTECH,2044.9,26.520346770000003,20
SONATSOFTW,282.0,26.511661195000002,20
GOLDAXIS,125.69,26.505154529000002,20
JAYNECOIND,91.36,26.3330815935,20
BLACKBUCK,616.05,26.32760545,20
AKUMS,823.3,26.323897657499998,20
BECTORFOOD,219.3,26.247501708,20
MANINFRA,124.75,26.1047011955,20
GOLD1,125.96,25.980047440999996,20
SJS,2334.1,25.927422745,20
GUJTHEM,410.75,25.7700498325,20
DECNGOLD,222.44,25.6185601515,20
PNGJL,605.0,25.5875394625,20
RATEGAIN,851.8,25.572986710000002,20
GRWRHITECH,6537.5,25.559962900000002,20
CORDELIA,112.97,25.436192055,20
KMEW,2996.6,25.40609044,20
TARIL,289.0,25.403556905000002,20
SAMBHV,158.22,25.385922792000002,20
ITCHOTELS,161.23,25.252169514,20
SHRIPISTON,4489.8,25.250292220000002,20
VOLTAMP,10799.0,25.2438585,20
RBA,94.86,25.2027611045,20
ASIANENE,489.7,25.059716325000004,20
SENORES,1383.4,25.052639035,20
ONESOURCE,1596.7,24.976732055,20
VARROC,836.5,24.930214697500002,20
GPPL,164.12,24.921471804,20
JKCEMENT,5085.0,24.809697975,20
JAINREC,302.95,24.662747709999998,20
EXICOM,168.09,24.617040281,20
DEEPAKFERT,1386.2,24.52973198,20
LEMONTREE,107.92,24.439257320000003,20
SBISILVER,225.79,24.326452243,20
LIQUIDBETF,1099.9,24.302067483000002,20
AFCONS,258.3,24.289466707499997,20
INDSWFTLAB,405.05,24.1829259745,20
VINDHYATEL,2864.6,24.07823742,20
AJANTPHARM,3568.1,24.07315224,20
CLEAN,836.6,23.9704121875,20
RPTECH,898.7,23.9669225775,20
JINDRILL,606.8,23.9602793625,20
JAMNAAUTO,129.55,23.918055897000002,20
KPIGREEN,350.05,23.861877389999997,20
IKS,1937.8,23.79561024,20
FIRSTCRY,180.41,23.790439983,20
EIDPARRY,701.4,23.71747344,20
KPRMILL,1136.7,23.683566795,20
MON100,327.37,23.6418042815,20
EMCURE,1981.7,23.523950125000002,20
INOXGREEN,174.81,23.522505997,20
ELGIEQUIP,614.7,23.3664766025,20
ARIS,143.72,23.363833784999997,20
SILVERCASE,23.37,23.226002082,20
GOLDCASE,23.76,23.223335202,20
CENTUM,4826.1,23.064354209999998,20
PRIVISCL,3483.8,22.95937252,20
NOCIL,206.3,22.808276215,20
HERITGFOOD,424.05,22.763380255,20
J&KBANK,149.25,22.543081452499997,20
ABDL,656.4,22.531551675000003,20
HDBFS,670.8,22.498418695,20
WHIRLPOOL,865.25,22.408477912499997,20
RAMBHAJO,286.1,22.384679490000003,20
CREDITACC,1349.6,22.379470559999998,20
SETFNIF50,252.66,22.245559073,20
HDFCSML250,185.99,22.148794760999998,20
AFFLE,1584.3,22.07728916,20
HUDCO,177.92,22.061132706000002,20
PRICOLLTD,763.65,22.053891020000002,20
CONCORDBIO,1560.3,21.831463245000002,20
KNRCON,121.77,21.828686638,20
ABSLAMC,1026.6,21.798398249999998,20
GRAVITA,1561.1,21.544138265,20
JUNIORBEES,784.54,21.465816075,20
TATAINVEST,674.3,21.33930603,20
TRITURBINE,562.1,21.275870685,20
PERNIASPOP,549.05,21.2458038,13
BLUEJET,585.75,20.9886172275,20
CHOICEIN,751.85,20.95155068,20
CHAMBLFERT,419.6,20.8752629425,20
GAJA,150.04,20.83429596,20
GENESYS,281.62,20.77272673,20
NSLNISP,43.95,20.749792592,20
LCL,577.55,20.69797656,20
CESC,142.56,20.6972430775,20
BAJAJHFL,83.52,20.6658560075,20
ENDURANCE,2669.6,20.65345958,20
APOLLOTYRE,405.7,20.6381506125,20
STARHEALTH,549.2,20.540984317499998,20
ICIL,476.55,20.5256141075,20
JUBLPHARMA,1058.0,20.524608837499997,20
TBOTEK,1704.5,20.51837794,20
ARDEE,52.25,20.395064902999998,20
SAREGAMA,507.0,20.2413090125,20
SENCO,342.25,20.220753547500003,20
JNPR,267.3,20.207867632499998,20
SBILIQETF,1057.04,20.1685128505,20
RAYMONDLSL,677.45,20.159674605,20
CRISIL,4605.8,20.12915528,20
SILVER1,22.36,20.11853253,20
AVANTIFEED,767.2,19.9884975775,20
HORIZONIND,53.28,19.853297049000002,20
JGCHEM,621.55,19.837760144999997,20
GOLDETF,146.79,19.81791406,20
GANDHAR,268.4,19.73298687,20
NELCO,1020.75,19.721715097500002,20
SYNCOMF,20.01,19.7123378115,20
ROLEXRINGS,183.58,19.7080688745,20
DEEDEV,711.15,19.616045765,20
WSTCSTPAPR,747.25,19.58911794,20
HOMEFIRST,1205.8,19.57262712,20
LTFOODS,430.0,19.51051173,20
TANLA,500.4,19.4119595875,20
RPEL,1711.7,19.404881969999998,20
KRBL,404.85,19.40374338,20
JSLL,524.3,19.3942359125,20
SILVER,230.26,19.347064384,20
TIMEX,725.75,19.3315982525,20
THELEELA,544.95,19.3271810925,20
SCHAEFFLER,4085.7,19.310822835,20
POLYMED,1726.6,19.301810189999998,20
BORORENEW,475.0,19.25872065,20
INDGN,598.4,19.1604480725,20
INTELLECT,668.05,19.1544386,20
MANALIPETC,87.69,19.145537991,20
FRACTAL,761.65,19.1362849225,20
CARBORUNIV,1264.5,19.094262,20
CANFINHOME,757.95,19.084314955,20
SHAKTIPUMP,476.8,19.03545964,20
SOTL,715.6,18.939223825,20
COROMANDEL,1956.0,18.896065200000002,20
AMAGI,578.7,18.8791672575,20
UNIVCABLES,1508.8,18.879052665,20
SUPRIYA,1000.9,18.692378305,20
BLS,230.07,18.625585714000003,20
QUESS,359.0,18.6196980925,20
V2RETAIL,215.63,18.559703050000003,20
ZFCVINDIA,2357.2,18.5249738,20
IXIGO,163.9,18.521654663,20
LASERPOWER,287.4,18.388812837499998,20
FSL,267.85,18.31835938,20
POCL,487.4,18.31801355,20
MSTCLTD,752.25,18.312378592500004,20
AYE,180.66,18.171308437,20
HIKAL,232.43,18.129913191,20
ABREL,1206.4,18.104931800000003,20
RAMCOCEM,885.05,18.039040325000002,20
KOPRAN,279.42,18.037118233999998,18
RELIGARE,251.77,17.922716404499997,20
TRIVENI,242.35,17.834936680000002,20
ABBOTINDIA,26935.0,17.760455999999998,20
KPIL,1411.8,17.7420295,20
BRIGADE,616.45,17.701627272499998,20
KENNAMET,4316.7,17.668878750000005,20
IRCON,110.13,17.625985566,20
ABFRL,49.09,17.543323314,20
SUVEN,341.85,17.4406911675,20
MONQ50,202.92,17.42971851,20
MAFANG,234.14,17.391400761,20
GOKEX,710.25,17.3713665925,20
NRBBEARING,541.05,17.355419429999998,20
ESCORTS,2796.9,17.35136867,20
TRANSRAILL,488.9,17.2313967,20
ZAGGLE,179.86,17.035603970000004,20
CHOLAHLDNG,1472.4,17.01156172,20
RISHABH,738.95,16.989206655,20
MGL,1092.8,16.952023685,20
SARDAEN,505.95,16.9397599125,20
ATLANTAELE,1656.3,16.840913985,20
CSBBANK,336.4,16.840284105,20
DYNAMATECH,12561.0,16.7774641,20
ASHAPURMIN,532.85,16.749090305000003,20
KAJARIACER,1216.4,16.728928455000002,20
VIJAYA,1570.7,16.716756779999997,20
IDEAFORGE,720.45,16.6722233375,20
PGIL,1300.8,16.66630328,20
